,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
6178,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 193,23.92
6179,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96
6180,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Technology,Phones,HTC One Mini,629.95
6181,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73
6182,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6
6183,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84
6184,11/12/2017,13/12/2017,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92
6185,07/08/2016,12/08/2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8
6186,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
6187,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944
6188,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 319,119.04
6189,04/04/2018,08/04/2018,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,Central,Technology,Phones,Cisco SPA 502G IP Phone,383.84
6190,24/12/2017,28/12/2017,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56
6191,13/12/2018,13/12/2018,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
6192,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1931,25.92
6193,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33
6194,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1887,75.88
6195,21/10/2018,28/10/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.988
6196,21/10/2018,28/10/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376
6197,13/11/2016,17/11/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77
6198,13/11/2016,17/11/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97
6199,13/11/2016,17/11/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,Xerox 1910,96.08
6200,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,Technology,Copiers,Canon PC940 Copier,1439.968
6201,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,Technology,Accessories,Logitech Keyboard K120,43.56
6202,16/12/2017,23/12/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92
6203,21/10/2017,27/10/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,East,Technology,Phones,Panasonic KX TS208W Corded phone,235.152
6204,01/12/2018,03/12/2018,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,East,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712
6205,20/10/2017,24/10/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016
6206,20/10/2017,24/10/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,Staples,25.248
6207,20/10/2017,24/10/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686
6208,29/09/2018,03/10/2018,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
6209,18/08/2018,25/08/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528
6210,18/08/2018,25/08/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,Letter Size Cart,1000.02
6211,18/08/2018,25/08/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.94
6212,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,Office Supplies,Fasteners,Staples,18.24
6213,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
6214,11/10/2015,15/10/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64
6215,28/11/2016,03/12/2016,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16
6216,28/11/2016,03/12/2016,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,62.24
6217,27/07/2016,02/08/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97
6218,20/10/2017,26/10/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7
6219,20/10/2017,26/10/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,Technology,Phones,Pyle PMP37LED,191.98
6220,20/10/2017,26/10/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86
6221,14/09/2018,18/09/2018,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 48,56.7
6222,23/12/2018,27/12/2018,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
6223,23/12/2018,27/12/2018,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Art,Pencil and Crayon Sharpener,12.264
6224,23/12/2018,27/12/2018,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352
6225,05/10/2016,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6226,05/10/2016,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168
6227,02/11/2015,07/11/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
6228,22/01/2017,27/01/2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,East,Technology,Phones,Panasonic Kx-TS550,110.376
6229,22/01/2017,27/01/2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176
6230,11/07/2018,17/07/2018,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,Central,Office Supplies,Art,Staples in misc. colors,30.32
6231,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568
6232,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 225,19.44
6233,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1894,71.28
6234,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96
6235,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,Technology,Phones,iOttie XL Car Mount,79.96
6236,23/02/2017,27/02/2017,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
6237,22/01/2017,29/01/2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336
6238,12/12/2016,16/12/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5
6239,12/12/2016,16/12/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,West,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
6240,29/10/2017,01/11/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744
6241,28/05/2018,31/05/2018,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,East,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
6242,21/12/2015,28/12/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24
6243,24/11/2017,28/11/2017,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,Office Supplies,Supplies,"Elite 5"" Scissors",25.35
6244,20/11/2016,25/11/2016,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 334,119.04
6245,20/11/2016,25/11/2016,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14
6246,20/11/2016,25/11/2016,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98
6247,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Binders,Satellite Sectional Post Binders,43.41
6248,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24
6249,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
6250,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
6251,02/12/2015,04/12/2015,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Staple holder,2.394
6252,07/04/2015,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,South,Office Supplies,Paper,Xerox 226,58.32
6253,07/04/2015,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,South,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6254,08/09/2016,14/09/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36
6255,09/09/2018,15/09/2018,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Plano,Texas,Central,Office Supplies,Labels,Avery 511,9.856
6256,06/09/2016,08/09/2016,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,South,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6257,02/11/2018,06/11/2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,East,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592
6258,28/03/2016,30/03/2016,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
6259,13/08/2016,17/08/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,Central,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36
6260,12/05/2016,18/05/2016,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Prestige Round Ring Binders,14.592
6261,23/07/2018,27/07/2018,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4
6262,24/09/2017,26/09/2017,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372
6263,05/05/2018,10/05/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6264,06/10/2017,06/10/2017,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6265,03/11/2015,08/11/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6266,03/11/2015,08/11/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 1884,143.856
6267,01/10/2016,04/10/2016,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,Technology,Phones,Cisco SPA301,311.98
6268,01/10/2016,04/10/2016,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,Office Supplies,Binders,Avery Non-Stick Binders,22.45
6269,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
6270,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6271,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6272,11/12/2018,12/12/2018,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,Central,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312
6273,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
6274,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,Technology,Accessories,First Data TMFD35 PIN Pad,428.4
6275,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75
6276,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71
