Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Brand,Product Name,Shipping Time
4082,"CA-2017-140417",2017-09-25 00:00:00.000,2017-09-29 00:00:00.000,"Standard Class","KE-16420","Katrina Edelman","Corporate","United States","Tigard","Oregon","97224","West","OFF-BI-10004828","Office Supplies","Binders",5.022,"Gbc","Gbc Poly Designer Binding Covers",4
4107,"US-2017-148334",2017-08-22 00:00:00.000,2017-08-26 00:00:00.000,"Standard Class","DD-13570","Dorothy Dickinson","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10003676","Office Supplies","Binders",4.312,"Gbc","Gbc Standard Recycled Report Covers",4
4164,"CA-2016-163587",2016-03-14 00:00:00.000,2016-03-18 00:00:00.000,"Standard Class","EP-13915","Emily Phan","Consumer","United States","Dover","New Hampshire","3820","East","OFF-BI-10003091","Office Supplies","Binders",671.94,"Gbc","Gbc Docubind Tl200 Manual Binding Machine",4
4237,"CA-2017-162404",2017-07-23 00:00:00.000,2017-07-27 00:00:00.000,"Standard Class","NF-18475","Neil Französisch","Home Office","United States","Rockford","Illinois","61107","Central","OFF-BI-10000948","Office Supplies","Binders",11.416,"Gbc","Gbc Laser Imprintable Binding System Covers",4
4289,"US-2016-117184",2016-05-17 00:00:00.000,2016-05-21 00:00:00.000,"Standard Class","ON-18715","Odella Nelson","Corporate","United States","Houston","Texas","77095","Central","OFF-BI-10002082","Office Supplies","Binders",33.28,"Gbc","Gbc Twin Loop Wire Binding Elements",4
4537,"CA-2018-138464",2018-07-08 00:00:00.000,2018-07-12 00:00:00.000,"Standard Class","VF-21715","Vicky Freymann","Home Office","United States","Seattle","Washington","98115","West","OFF-BI-10001543","Office Supplies","Binders",86.376,"Gbc","Gbc Velobinder Manual Binding System",4
5059,"CA-2017-120796",2017-04-03 00:00:00.000,2017-04-07 00:00:00.000,"Standard Class","CS-11950","Carlos Soltero","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10004330","Office Supplies","Binders",99.846,"Gbc","Gbc Velobind Prepunched Cover Sets",4
5086,"CA-2016-144302",2016-06-19 00:00:00.000,2016-06-23 00:00:00.000,"Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Dallas","Texas","75081","Central","OFF-BI-10001107","Office Supplies","Binders",5.792,"Gbc","Gbc White Gloss Covers",4
5597,"CA-2016-159779",2016-09-25 00:00:00.000,2016-09-29 00:00:00.000,"Standard Class","SB-20185","Sarah Brown","Consumer","United States","Concord","New Hampshire","3301","East","OFF-BI-10002735","Office Supplies","Binders",68.62,"Gbc","Gbc Prestige Therm-A-Bind Covers",4
5605,"CA-2016-142475",2016-12-03 00:00:00.000,2016-12-07 00:00:00.000,"Standard Class","BS-11380","Bill Stewart","Corporate","United States","New York City","New York","10011","East","OFF-BI-10003718","Office Supplies","Binders",590.352,"Gbc","Gbc Therma-A-Bind 250T Electric Binding System",4
5697,"CA-2018-126123",2018-10-14 00:00:00.000,2018-10-18 00:00:00.000,"Standard Class","AG-10765","Anthony Garverick","Home Office","United States","Chicago","Illinois","60623","Central","OFF-BI-10000309","Office Supplies","Binders",27.396,"Gbc","Gbc Twin Loop Wire Binding Elements",4
5777,"CA-2017-105277",2017-12-04 00:00:00.000,2017-12-08 00:00:00.000,"Standard Class","LM-17065","Liz MacKendrick","Consumer","United States","Auburn","New York","13021","East","OFF-BI-10000301","Office Supplies","Binders",15.528,"Gbc","Gbc Instant Report Kit",4
5852,"CA-2016-121783",2016-11-10 00:00:00.000,2016-11-14 00:00:00.000,"Standard Class","PO-19180","Philisse Overcash","Home Office","United States","Roseville","Minnesota","55113","Central","OFF-BI-10001658","Office Supplies","Binders",74.76,"Gbc","Gbc Standard Therm-A-Bind Covers",4
6049,"CA-2016-105571",2016-11-07 00:00:00.000,2016-11-11 00:00:00.000,"Standard Class","CP-12340","Christine Phan","Corporate","United States","Miami","Florida","33142","South","OFF-BI-10001359","Office Supplies","Binders",1345.485,"Gbc","Gbc Docubind Tl300 Electric Binding System",4
6075,"CA-2018-121398",2018-12-25 00:00:00.000,2018-12-29 00:00:00.000,"Standard Class","FH-14365","Fred Hopkins","Corporate","United States","Los Angeles","California","90008","West","OFF-BI-10001718","Office Supplies","Binders",153.552,"Gbc","Gbc Docubind P50 Personal Binding Machine",4
6499,"CA-2016-103135",2016-07-24 00:00:00.000,2016-07-28 00:00:00.000,"Standard Class","SS-20515","Shirley Schmidt","Home Office","United States","Louisville","Kentucky","40214","South","OFF-BI-10000069","Office Supplies","Binders",135.09,"Gbc","Gbc Prepunched Paper, 19-Hole",4
6501,"CA-2016-103135",2016-07-24 00:00:00.000,2016-07-28 00:00:00.000,"Standard Class","SS-20515","Shirley Schmidt","Home Office","United States","Louisville","Kentucky","40214","South","OFF-BI-10000069","Office Supplies","Binders",90.06,"Gbc","Gbc Prepunched Paper, 19-Hole",4
6531,"CA-2015-103744",2015-02-23 00:00:00.000,2015-02-27 00:00:00.000,"Standard Class","MG-17875","Michael Grace","Home Office","United States","El Paso","Texas","79907","Central","OFF-BI-10000320","Office Supplies","Binders",4.428,"Gbc","Gbc Plastic Binding Combs",4
6701,"CA-2018-145429",2018-07-21 00:00:00.000,2018-07-25 00:00:00.000,"Standard Class","SW-20455","Shaun Weien","Consumer","United States","San Diego","California","92024","West","OFF-BI-10001524","Office Supplies","Binders",50.352,"Gbc","Gbc Premium Transparent Covers With Diagonal Lined Pattern",4
6727,"CA-2017-128811",2017-09-12 00:00:00.000,2017-09-16 00:00:00.000,"Standard Class","SF-20200","Sarah Foster","Consumer","United States","Seattle","Washington","98103","West","OFF-BI-10000301","Office Supplies","Binders",20.704,"Gbc","Gbc Instant Report Kit",4
6818,"CA-2015-144414",2015-06-17 00:00:00.000,2015-06-21 00:00:00.000,"Standard Class","GH-14425","Gary Hwang","Consumer","United States","Seattle","Washington","98105","West","OFF-BI-10004995","Office Supplies","Binders",3266.376,"Gbc","Gbc Docubind P400 Electric Binding System",4
6940,"CA-2018-107132",2018-06-26 00:00:00.000,2018-06-30 00:00:00.000,"Standard Class","SC-20260","Scott Cohen","Corporate","United States","New York City","New York","10009","East","OFF-BI-10001071","Office Supplies","Binders",102.368,"Gbc","Gbc Proclick Punch Binding System",4
6986,"CA-2017-116526",2017-09-01 00:00:00.000,2017-09-05 00:00:00.000,"Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Detroit","Michigan","48227","Central","OFF-BI-10000320","Office Supplies","Binders",29.52,"Gbc","Gbc Plastic Binding Combs",4
7083,"CA-2017-106950",2017-09-02 00:00:00.000,2017-09-06 00:00:00.000,"Standard Class","JE-15715","Joe Elijah","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-BI-10003166","Office Supplies","Binders",17.22,"Gbc","Gbc Plasticlear Binding Covers",4
7311,"CA-2016-121699",2016-08-10 00:00:00.000,2016-08-14 00:00:00.000,"Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Detroit","Michigan","48227","Central","OFF-BI-10004632","Office Supplies","Binders",64.75,"Gbc","Gbc Binding Covers",4
7429,"US-2015-164763",2015-03-17 00:00:00.000,2015-03-21 00:00:00.000,"Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","OFF-BI-10000309","Office Supplies","Binders",30.44,"Gbc","Gbc Twin Loop Wire Binding Elements",4
7660,"CA-2018-146493",2018-06-01 00:00:00.000,2018-06-05 00:00:00.000,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fremont","Nebraska","68025","Central","OFF-BI-10003676","Office Supplies","Binders",53.9,"Gbc","Gbc Standard Recycled Report Covers",4
7710,"CA-2015-139542",2015-10-25 00:00:00.000,2015-10-29 00:00:00.000,"Standard Class","EH-14185","Evan Henry","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10000309","Office Supplies","Binders",13.698,"Gbc","Gbc Twin Loop Wire Binding Elements",4
7779,"CA-2015-166961",2015-12-27 00:00:00.000,2015-12-31 00:00:00.000,"Standard Class","CD-12790","Cynthia Delaney","Home Office","United States","Moreno Valley","California","92553","West","OFF-BI-10002353","Office Supplies","Binders",37.056,"Gbc","Gbc Velobind Cover Sets",4
7861,"CA-2018-152261",2018-03-02 00:00:00.000,2018-03-06 00:00:00.000,"Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Cuyahoga Falls","Ohio","44221","East","OFF-BI-10002353","Office Supplies","Binders",18.528,"Gbc","Gbc Velobind Cover Sets",4
8074,"CA-2018-151750",2018-01-01 00:00:00.000,2018-01-05 00:00:00.000,"Standard Class","JM-15250","Janet Martin","Consumer","United States","Huntsville","Texas","77340","Central","OFF-BI-10000301","Office Supplies","Binders",6.47,"Gbc","Gbc Instant Report Kit",4
8165,"CA-2016-168207",2016-11-02 00:00:00.000,2016-11-06 00:00:00.000,"Standard Class","LT-17110","Liz Thompson","Consumer","United States","San Diego","California","92105","West","OFF-BI-10001524","Office Supplies","Binders",117.488,"Gbc","Gbc Premium Transparent Covers With Diagonal Lined Pattern",4
8209,"CA-2016-141565",2016-09-20 00:00:00.000,2016-09-24 00:00:00.000,"Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Nashville","Tennessee","37211","South","OFF-BI-10000545","Office Supplies","Binders",1369.764,"Gbc","Gbc Ibimaster 500 Manual Proclick Binding System",4
8293,"CA-2016-106362",2016-12-11 00:00:00.000,2016-12-15 00:00:00.000,"Standard Class","LC-16885","Lena Creighton","Consumer","United States","Troy","Ohio","45373","East","OFF-BI-10003166","Office Supplies","Binders",10.332,"Gbc","Gbc Plasticlear Binding Covers",4
8484,"CA-2017-126284",2017-09-20 00:00:00.000,2017-09-24 00:00:00.000,"Standard Class","EN-13780","Edward Nazzal","Consumer","United States","Grand Rapids","Michigan","49505","Central","OFF-BI-10004828","Office Supplies","Binders",83.7,"Gbc","Gbc Poly Designer Binding Covers",4
8512,"CA-2017-103359",2017-12-22 00:00:00.000,2017-12-26 00:00:00.000,"Standard Class","LC-16885","Lena Creighton","Consumer","United States","New York City","New York","10035","East","OFF-BI-10004233","Office Supplies","Binders",25.584,"Gbc","Gbc Pre-Punched Binding Paper, Plastic",4
8641,"US-2018-148551",2018-01-12 00:00:00.000,2018-01-16 00:00:00.000,"Standard Class","DB-13120","David Bremer","Corporate","United States","Dallas","Texas","75217","Central","OFF-BI-10000545","Office Supplies","Binders",760.98,"Gbc","Gbc Ibimaster 500 Manual Proclick Binding System",4
8919,"US-2017-144057",2017-05-09 00:00:00.000,2017-05-13 00:00:00.000,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-BI-10002353","Office Supplies","Binders",18.528,"Gbc","Gbc Velobind Cover Sets",4
8987,"CA-2016-123092",2016-12-03 00:00:00.000,2016-12-07 00:00:00.000,"Standard Class","JG-15115","Jack Garza","Consumer","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10001718","Office Supplies","Binders",95.97,"Gbc","Gbc Docubind P50 Personal Binding Machine",4
9040,"CA-2017-117121",2017-12-17 00:00:00.000,2017-12-21 00:00:00.000,"Standard Class","AB-10105","Adrian Barton","Consumer","United States","Detroit","Michigan","48205","Central","OFF-BI-10000545","Office Supplies","Binders",9892.74,"Gbc","Gbc Ibimaster 500 Manual Proclick Binding System",4
9191,"US-2016-130512",2016-08-21 00:00:00.000,2016-08-25 00:00:00.000,"Standard Class","SM-20320","Sean Miller","Home Office","United States","Allentown","Pennsylvania","18103","East","OFF-BI-10004519","Office Supplies","Binders",99.588,"Gbc","Gbc Docubind P100 Manual Binding Machine",4
9203,"CA-2017-153836",2017-10-30 00:00:00.000,2017-11-03 00:00:00.000,"Standard Class","EH-13765","Edward Hooks","Corporate","United States","New York City","New York","10011","East","OFF-BI-10004817","Office Supplies","Binders",28.752,"Gbc","Gbc Personal Velobind Strips",4
9232,"CA-2015-148383",2015-12-27 00:00:00.000,2015-12-31 00:00:00.000,"Standard Class","RP-19390","Resi Pölking","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10003650","Office Supplies","Binders",946.764,"Gbc","Gbc Docubind 300 Electric Binding Machine",4
9251,"CA-2017-105354",2017-12-02 00:00:00.000,2017-12-06 00:00:00.000,"Standard Class","PW-19030","Pauline Webber","Corporate","United States","Marion","Iowa","52302","Central","OFF-BI-10001107","Office Supplies","Binders",115.84,"Gbc","Gbc White Gloss Covers",4
9274,"CA-2018-146983",2018-09-02 00:00:00.000,2018-09-06 00:00:00.000,"Standard Class","AH-10210","Alan Hwang","Consumer","United States","Henderson","Kentucky","42420","South","OFF-BI-10003650","Office Supplies","Binders",1577.94,"Gbc","Gbc Docubind 300 Electric Binding Machine",4
9491,"CA-2018-111738",2018-01-03 00:00:00.000,2018-01-07 00:00:00.000,"Standard Class","CM-12385","Christopher Martinez","Consumer","United States","San Francisco","California","94110","West","OFF-BI-10004584","Office Supplies","Binders",2022.272,"Gbc","Gbc Proclick 150 Presentation Binding System",4
9775,"CA-2015-169019",2015-07-26 00:00:00.000,2015-07-30 00:00:00.000,"Standard Class","LF-17185","Luke Foster","Consumer","United States","San Antonio","Texas","78207","Central","OFF-BI-10004995","Office Supplies","Binders",2177.584,"Gbc","Gbc Docubind P400 Electric Binding System",4
9777,"CA-2015-169019",2015-07-26 00:00:00.000,2015-07-30 00:00:00.000,"Standard Class","LF-17185","Luke Foster","Consumer","United States","San Antonio","Texas","78207","Central","OFF-BI-10001524","Office Supplies","Binders",16.784,"Gbc","Gbc Premium Transparent Covers With Diagonal Lined Pattern",4
9779,"CA-2015-169019",2015-07-26 00:00:00.000,2015-07-30 00:00:00.000,"Standard Class","LF-17185","Luke Foster","Consumer","United States","San Antonio","Texas","78207","Central","OFF-BI-10001679","Office Supplies","Binders",8.88,"Gbc","Gbc Instant Index System For Binding Systems",4
9782,"CA-2017-153178",2017-09-14 00:00:00.000,2017-09-18 00:00:00.000,"Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Long Beach","New York","11561","East","OFF-BI-10004390","Office Supplies","Binders",673.568,"Gbc","Gbc Docubind 200 Manual Binding Machine",4
205,"CA-2018-126382",2018-06-03 00:00:00.000,2018-06-07 00:00:00.000,"Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Franklin","Tennessee","37064","South","FUR-FU-10002960","Furniture","Furnishings",35.168,"Eldon","Eldon 200 Class Desk Accessories",4
255,"US-2016-159982",2016-11-28 00:00:00.000,2016-12-04 00:00:00.000,"Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","Chicago","Illinois","60623","Central","FUR-FU-10002505","Furniture","Furnishings",12.132,"Eldon","Eldon 100 Class Desk Accessories",6
365,"CA-2018-144904",2018-09-25 00:00:00.000,2018-10-01 00:00:00.000,"Standard Class","KW-16435","Katrina Willman","Consumer","United States","New York City","New York","10009","East","FUR-FU-10000023","Furniture","Furnishings",47.12,"Eldon","Eldon Wave Desk Accessories",6
463,"CA-2017-109869",2017-04-22 00:00:00.000,2017-04-29 00:00:00.000,"Standard Class","TN-21040","Tanja Norvell","Home Office","United States","Phoenix","Arizona","85023","West","FUR-FU-10000023","Furniture","Furnishings",23.56,"Eldon","Eldon Wave Desk Accessories",7
468,"US-2016-101399",2016-01-17 00:00:00.000,2016-01-24 00:00:00.000,"Standard Class","JS-15940","Joni Sundaresam","Home Office","United States","Park Ridge","Illinois","60068","Central","FUR-FU-10002918","Furniture","Furnishings",254.744,"Eldon","Eldon Clustermat Chair Mat With Cordless Antistatic Protection",7
528,"CA-2018-113558",2018-10-21 00:00:00.000,2018-10-26 00:00:00.000,"Standard Class","PH-18790","Patricia Hirasaki","Home Office","United States","Lakeland","Florida","33801","South","FUR-FU-10001756","Furniture","Furnishings",45.696,"Eldon","Eldon Expressions Desk Accessory",5
604,"CA-2015-149958",2015-03-15 00:00:00.000,2015-03-19 00:00:00.000,"Standard Class","AS-10240","Alan Shonely","Consumer","United States","Tampa","Florida","33614","South","FUR-FU-10001756","Furniture","Furnishings",45.696,"Eldon","Eldon Expressions Desk Accessory",4
641,"CA-2017-147067",2017-12-18 00:00:00.000,2017-12-22 00:00:00.000,"Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Minneapolis","Minnesota","55407","Central","FUR-FU-10000732","Furniture","Furnishings",18.84,"Eldon","Eldon 200 Class Desk Accessories",4
702,"CA-2018-114552",2018-09-02 00:00:00.000,2018-09-08 00:00:00.000,"Standard Class","Dl-13600","Dorris liebe","Corporate","United States","Cleveland","Ohio","44105","East","FUR-FU-10002960","Furniture","Furnishings",15.072,"Eldon","Eldon 200 Class Desk Accessories",6
1037,"CA-2017-113061",2017-04-22 00:00:00.000,2017-04-26 00:00:00.000,"Standard Class","EL-13735","Ed Ludwig","Home Office","United States","Jefferson City","Missouri","65109","Central","FUR-FU-10003975","Furniture","Furnishings",86.62,"Eldon","Eldon Advantage Chair Mats For Low To Medium Pile Carpets",4
1055,"CA-2016-110667",2016-04-04 00:00:00.000,2016-04-08 00:00:00.000,"Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York","10009","East","FUR-FU-10004622","Furniture","Furnishings",108.4,"Eldon","Eldon Advantage Foldable Chair Mats For Low Pile Carpets",4
1124,"US-2015-147627",2015-01-20 00:00:00.000,2015-01-26 00:00:00.000,"Standard Class","HL-15040","Hunter Lopez","Consumer","United States","Jonesboro","Arkansas","72401","South","FUR-FU-10003194","Furniture","Furnishings",38.6,"Eldon","Eldon Expressions Desk Accessory",6
1152,"CA-2016-113971",2016-05-08 00:00:00.000,2016-05-14 00:00:00.000,"Standard Class","CB-12535","Claudia Bergmann","Corporate","United States","Cuyahoga Falls","Ohio","44221","East","FUR-FU-10001852","Furniture","Furnishings",8.352,"Eldon","Eldon Regeneration Recycled Desk Accessories",6
